c6a6517d-22fb-4f88-891d-43fc6af50524,-4355.5,70.0,1823.5
c6a6517d-22fb-4f88-891d-43fc6af50524,-2421.5,70.0,-4896.5
c6a6517d-22fb-4f88-891d-43fc6af50524,-4227.5,72.0,4567.5
47960edc-d845-446a-a9c1-06fb52c933cc,703.5,36.0,3733.5
47960edc-d845-446a-a9c1-06fb52c933cc,-2823.5,45.0,1379.5
47960edc-d845-446a-a9c1-06fb52c933cc,4604.5,55.0,1369.5
b5449ed4-f02d-4654-91b8-867ca3366a04,5591.5,57.0,-4215.5
b5449ed4-f02d-4654-91b8-867ca3366a04,-6778.5,61.0,8207.5
b5449ed4-f02d-4654-91b8-867ca3366a04,-3839.5,59.0,3474.5
